set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
v0,Agis-r2,Agis,TRAN,7,40,30,0.75,15,15,1.0,9.997450357298112,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,8,40,29,0.725,15,15,1.0,10.314052662734325,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,9,40,30,0.75,15,15,1.0,9.24690494722946,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,10,40,30,0.75,15,15,1.0,9.127221475150353,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,11,40,29,0.725,15,15,1.0,10.213462559333577,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,12,40,29,0.725,15,15,1.0,9.440398590316708,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,13,40,29,0.725,15,15,1.0,9.822816575031325,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,14,40,29,0.725,15,15,1.0,9.511696972539324,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,15,40,30,0.75,15,15,1.0,9.896115750742561,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,16,40,30,0.75,15,15,1.0,9.572768716445045,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,17,40,30,0.75,15,15,1.0,9.852471256371546,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,18,40,30,0.75,15,15,1.0,9.93395759737998,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,19,40,30,0.75,15,15,1.0,9.727011457123172,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,20,40,29,0.725,15,15,1.0,9.788113557285277,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,21,40,30,0.75,15,15,1.0,9.7645168513124,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,22,40,29,0.725,15,15,1.0,10.480931494985162,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,23,40,30,0.75,15,15,1.0,9.97874468973368,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,24,40,30,0.75,15,15,1.0,9.315816280028379,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,25,40,30,0.75,15,15,1.0,9.249508663977347,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,26,40,30,0.75,15,15,1.0,9.661156417991455,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,27,40,28,0.7,15,15,1.0,11.657305397213449,93.01910001899978,0.048307119299988696,1
