set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
v0,Agis-r1,Agis,trajectory,TRAN,13,33.35198635668368,0.8337996589170921,optimal,3.398025659999803,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,14,31.165411365547097,0.7791352841386774,optimal,3.8362085629996727,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,15,32.8180404471018,0.820451011177545,optimal,3.5942674539992367,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,16,33.30563266359185,0.8326408165897963,optimal,3.9138631030000397,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,17,31.36095475517567,0.7840238688793917,optimal,4.5684826750002685,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,18,30.224887649911363,0.7556221912477841,optimal,4.1003267870000855,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,19,31.424351731398136,0.7856087932849534,optimal,3.788051613000789,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,20,30.225432119043685,0.7556358029760921,optimal,4.141824517000714,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,21,33.097987640002906,0.8274496910000726,optimal,5.380888137000511,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,22,32.93290791199334,0.8233226977998335,optimal,5.075190023999312,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,23,32.47439316450079,0.8118598291125197,optimal,4.603705658999388,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,24,34.25072494512014,0.8562681236280035,optimal,4.260019583999565,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,25,32.464386621607964,0.8116096655401991,optimal,3.626574634999997,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,26,31.869591549650348,0.7967397887412587,optimal,3.494610883999485,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,27,31.964697872727626,0.7991174468181906,optimal,3.6000947999991695,43094,68477,252195
