set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
sens-alerts20,Agis-r0,Agis,P,10,20,9,0.45,15,15,1.0,9.22791876289294,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,11,20,10,0.5,15,15,1.0,9.662039829274834,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,12,20,9,0.45,15,15,1.0,9.63551631901701,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,13,20,9,0.45,15,15,1.0,10.000981039106932,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,14,20,9,0.45,15,15,1.0,9.721411461255364,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,15,20,10,0.5,15,15,1.0,9.18081168034108,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,16,20,10,0.5,15,15,1.0,8.868954850344817,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,17,20,10,0.5,15,15,1.0,8.880862894327551,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,18,20,10,0.5,15,15,1.0,9.281202799162319,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,19,20,9,0.45,15,15,1.0,9.401175719717036,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,20,20,10,0.5,15,15,1.0,9.356142654737445,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,21,20,10,0.5,15,15,1.0,8.757154059059152,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,22,20,10,0.5,15,15,1.0,8.89747222676318,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,23,20,10,0.5,15,15,1.0,9.073885680481604,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,24,20,11,0.55,15,15,1.0,8.671354992717772,96.84642035901197,0.02687906909947439,1876
